,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch
2176,81,159,0,5,36,342,1,3,3,1,4,0,5,2,2,0,2,3,7,75,56,1,0,9,9,2,0,1,3,1,3,3,1,3,236,1,0,0,23,1,3,1,3,204,0,0,0,0,1,0,3,1,3,3,6,0,5,64,1,2,415,3,3,2,280,0,0,0,0
2177,685,636,11,6,20,102,1,2,1,1,0,1,6,0,2,4,2,7,4,107,55,3,0,5,5,3,138,2,2,2,5,3,4,6,857,1,0,168,804,1,4,1,3,827,0,0,1,1,2,0,2,1,3,3,6,1,1,93,3,2,256,3,3,2,85,43,0,0,44
2178,488,456,0,5,41,639,1,3,3,1,2,0,5,2,2,0,2,6,4,107,54,1,0,12,13,1,64,2,2,2,4,3,3,6,4,1,0,944,686,1,4,1,3,658,0,0,0,0,2,0,3,1,3,4,6,0,1,93,2,2,228,3,3,2,89,93,0,0,0
2179,743,614,6,5,36,347,1,3,3,1,4,0,6,2,2,0,4,6,6,33,42,1,0,12,13,2,0,1,2,0,3,3,1,1,0,1,0,696,246,1,3,1,3,197,337,0,0,0,2,1,4,1,3,6,6,1,5,17,1,2,46,3,3,2,235,0,28,0,42
2180,782,375,8,5,64,1554,1,3,3,1,4,0,22,2,2,0,7,4,4,64,11,3,0,6,6,2,0,1,2,1,3,4,1,1,0,1,0,466,69,1,2,1,3,231,167,12,0,0,2,0,4,1,2,6,6,1,1,50,1,1,134,3,3,2,234,30,0,0,0
2181,19,21,1,6,36,162,1,3,3,1,0,0,20,2,2,0,2,4,3,45,0,1,0,8,8,2,0,1,2,1,2,3,1,1,0,1,0,560,117,1,2,1,3,61,0,0,0,0,1,0,2,1,2,2,6,0,5,39,1,1,41,3,3,2,0,0,0,0,0
2182,102,65,6,5,26,165,1,2,2,1,4,1,3,6,1,0,5,3,6,42,0,1,0,8,8,2,0,1,2,2,3,3,1,3,46,1,0,175,15,1,2,1,3,7,69,0,0,0,1,0,2,1,2,3,6,0,2,27,1,1,29,2,3,2,0,0,0,0,0
2183,82,200,0,5,44,390,1,3,3,1,4,0,5,2,2,0,2,4,5,75,22,1,0,13,14,2,0,1,2,1,3,3,3,5,306,1,0,328,264,1,2,1,3,205,0,0,1,0,1,0,3,1,2,3,6,0,5,66,1,2,219,3,3,2,0,0,0,0,0
2184,896,379,4,6,51,690,1,3,3,1,4,0,11,2,2,0,0,4,4,61,8,1,0,14,15,1,117,1,2,1,3,3,1,5,187,1,0,675,489,1,3,1,0,453,301,0,0,0,2,0,4,1,2,5,6,0,1,47,3,1,114,3,3,2,0,0,0,0,0
2185,205,249,0,5,46,1007,1,3,3,1,4,0,7,2,2,0,2,4,7,58,49,3,0,8,8,3,119,1,2,1,3,3,2,1,0,1,0,813,411,1,3,1,3,370,0,0,0,1,1,0,3,1,3,4,6,0,1,44,1,1,63,3,3,2,0,0,0,0,0
2186,551,532,0,5,51,1402,1,3,3,1,4,1,5,2,2,0,2,5,4,100,48,1,0,12,13,1,161,1,2,2,4,3,4,6,693,1,0,408,728,1,4,1,3,713,0,0,1,0,2,0,3,1,3,5,6,1,1,86,3,2,240,3,3,2,96,29,0,0,0
2187,552,704,11,5,26,783,1,1,3,1,2,0,27,2,2,4,2,7,4,97,45,1,0,3,3,2,0,2,2,2,4,3,4,2,291,5,249,0,741,1,4,1,3,714,0,0,1,0,1,1,1,1,3,3,6,1,1,83,3,2,213,3,3,2,0,21,0,0,76
2188,231,119,13,6,2,56,1,3,3,1,4,0,2,2,2,4,5,5,4,76,23,1,0,6,6,1,338,1,2,1,3,3,1,1,0,1,0,442,55,1,2,1,3,17,138,0,0,0,1,1,3,1,2,4,6,0,5,62,1,2,179,3,3,2,0,0,0,0,0
2189,333,463,0,5,40,368,1,3,3,1,4,0,5,2,2,0,2,6,4,113,60,1,0,12,13,3,49,2,2,2,4,3,1,6,4,1,0,872,546,1,4,1,3,514,0,0,0,0,2,0,2,1,3,4,6,0,1,98,2,2,336,3,3,2,0,44,0,0,0
2190,899,190,10,6,36,406,1,3,3,1,4,0,20,0,2,2,5,4,4,55,2,3,0,13,14,1,266,1,2,1,3,3,1,1,0,1,0,763,330,1,3,1,3,281,432,0,0,0,2,0,4,2,2,8,6,0,5,41,1,2,146,3,3,0,0,0,0,0,0
2191,435,391,8,5,58,693,1,3,3,1,0,0,15,1,2,0,7,5,4,67,14,1,6,9,14,1,201,1,2,1,3,3,4,6,422,3,112,230,565,1,2,1,3,613,0,0,1,0,1,1,3,1,2,4,6,0,1,53,2,2,251,3,3,2,130,0,0,0,0
2192,189,323,0,5,126,391,1,3,3,1,4,0,15,2,2,0,2,4,6,62,53,3,0,3,3,2,0,1,2,1,3,3,1,6,381,1,0,391,395,1,4,1,3,354,0,0,1,0,1,0,3,1,3,4,6,0,1,48,2,1,61,3,3,2,0,0,0,0,0
2193,500,434,8,5,126,432,1,2,3,1,4,0,8,2,2,0,7,6,4,103,50,1,0,12,13,2,0,1,2,2,4,3,1,6,130,1,0,92,22,1,4,1,3,126,194,0,0,0,2,1,3,1,2,5,6,1,3,89,3,2,146,3,3,2,134,0,0,0,0
2194,775,597,5,5,41,1557,1,2,3,1,4,0,5,2,2,0,5,5,4,100,47,1,0,12,13,2,0,1,2,2,4,3,1,6,580,1,0,66,302,1,4,1,3,251,326,0,1,0,2,1,3,1,3,5,6,0,1,86,2,2,205,3,3,2,221,87,0,0,0
2195,447,226,0,5,46,561,1,3,3,1,0,0,15,1,2,0,2,4,4,60,7,1,0,3,3,2,0,1,2,1,2,3,2,4,421,1,0,469,513,1,3,1,3,623,0,0,0,0,1,1,3,1,2,4,6,1,1,46,2,1,98,3,3,2,0,50,0,0,0
2196,1104,842,0,5,86,1548,1,2,3,1,0,0,19,2,2,0,2,8,4,106,53,3,0,12,13,1,385,2,2,2,5,3,1,6,917,1,0,404,971,1,4,1,3,1007,0,0,2,0,2,0,3,1,4,8,6,1,1,92,3,3,510,3,3,2,0,103,0,0,0
2197,894,648,5,2,61,1021,1,3,3,1,4,0,24,2,2,0,5,7,4,108,56,1,0,12,13,2,0,2,2,2,4,3,2,1,0,1,0,825,434,1,4,1,3,392,352,0,0,0,2,1,3,1,3,7,6,1,1,94,2,3,553,3,3,2,115,40,0,0,0
2198,328,213,0,5,51,909,1,3,3,1,4,0,15,2,2,0,2,4,4,58,5,3,0,8,8,2,0,1,2,1,3,3,1,3,159,1,0,745,540,1,2,1,3,509,0,0,1,0,1,0,3,1,2,3,6,0,1,44,2,1,100,3,3,2,0,0,0,0,0
2199,608,738,11,2,11,128,1,2,3,1,4,0,24,2,2,4,2,8,4,102,50,1,0,12,13,1,202,2,2,2,4,3,3,6,773,1,0,347,777,1,4,1,3,762,0,0,1,0,2,0,2,1,4,3,6,1,1,88,2,2,219,3,3,2,81,100,0,0,0
2200,151,86,13,6,0,13,1,3,3,1,4,0,2,2,2,3,5,5,4,75,22,1,0,6,6,1,232,1,2,1,3,3,1,1,0,1,0,407,44,1,2,1,3,9,95,0,0,0,1,1,2,1,2,3,6,1,1,61,1,1,63,3,3,2,0,0,0,0,0
2201,74,162,0,5,36,199,1,3,1,1,4,0,21,2,2,0,2,4,4,61,8,1,0,8,8,2,0,1,2,1,3,3,1,3,287,1,0,342,257,1,2,1,3,194,0,0,0,1,1,0,3,1,2,4,6,0,1,47,1,1,145,3,3,2,0,0,0,0,0
2202,48,60,1,5,43,641,1,3,3,1,4,0,7,1,2,0,2,4,6,17,0,1,0,8,14,2,0,1,2,1,2,3,1,1,0,1,0,654,199,1,3,1,0,141,0,0,0,0,1,0,2,1,2,2,6,0,6,100,0,0,0,0,0,1,266,0,90,0,0
2203,644,51,0,0,101,1714,1,3,3,1,4,0,14,0,2,0,2,0,2,54,1,1,0,4,13,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,795,0,0,0,0,1,1,3,1,2,4,3,0,1,40,1,1,50,2,3,0,0,0,73,0,0
2204,1157,358,10,4,36,342,1,3,3,1,4,0,21,2,2,2,5,3,5,70,17,0,4,9,4,2,0,1,2,3,0,0,0,0,0,0,0,0,0,1,2,1,3,193,583,0,0,0,3,0,6,2,2,8,4,0,6,100,0,0,0,0,0,2,0,0,0,0,0
2205,1069,73,15,6,61,1447,1,3,3,1,4,0,20,2,2,1,5,4,4,11,0,1,0,13,14,2,0,1,2,0,3,3,1,1,0,1,0,553,113,1,2,0,3,664,385,0,0,0,2,0,5,2,2,8,4,0,5,34,1,2,287,3,3,2,0,47,0,0,0
2206,468,346,5,5,26,552,1,2,3,1,4,0,5,2,2,0,5,5,5,80,27,1,0,6,9,1,36,1,2,1,4,3,3,6,331,1,0,118,119,1,2,1,3,68,230,0,0,0,1,1,3,1,2,4,6,0,1,66,1,1,87,3,3,2,310,27,0,0,0
2207,520,307,13,5,2,36,1,3,3,1,2,0,16,2,2,3,5,5,5,79,26,1,0,9,2,2,0,1,2,1,4,3,1,5,374,1,0,231,250,1,2,1,3,188,160,0,0,0,2,1,3,1,2,5,6,1,1,65,1,2,179,3,3,2,52,0,0,0,0
2208,1158,348,5,5,75,1611,1,3,3,1,4,0,22,1,2,0,5,4,3,26,46,1,0,13,14,1,264,1,1,1,4,3,1,4,143,1,0,335,116,1,1,1,3,771,468,0,0,0,3,0,4,1,2,9,3,1,1,35,1,2,353,3,3,2,85,237,0,0,0
2209,449,482,11,5,108,1300,1,0,3,1,0,0,19,2,2,4,2,6,4,108,55,1,0,12,13,3,102,2,2,2,4,3,1,6,3,1,0,930,652,1,4,1,3,626,0,0,0,0,2,0,2,1,3,4,6,1,1,94,2,2,219,3,3,2,0,24,0,0,0
2210,622,462,0,5,26,1720,0,3,3,1,4,1,26,2,2,0,2,4,3,66,13,3,0,8,8,1,172,1,2,1,3,3,4,3,781,1,0,344,789,1,3,1,3,775,0,0,1,0,1,1,3,1,2,3,6,2,0,52,2,3,546,3,3,2,0,211,0,0,90
2211,520,643,11,5,24,270,1,3,3,1,4,0,19,2,2,4,2,8,4,111,58,3,0,12,13,1,330,3,2,2,5,3,1,1,0,1,0,963,713,1,4,1,3,688,0,0,0,0,2,0,2,1,4,4,6,1,1,97,2,2,268,3,3,2,146,32,0,0,0
2212,271,323,0,5,39,391,1,3,3,1,4,0,23,2,2,0,2,6,4,109,56,1,0,12,13,2,0,2,2,2,4,4,1,6,21,1,0,826,479,1,4,1,3,443,0,0,1,0,1,1,3,1,3,4,6,0,5,95,2,2,219,3,3,2,136,0,0,0,0
2213,593,346,6,6,36,992,1,3,3,1,4,0,20,2,2,0,5,4,7,13,52,1,0,8,8,2,0,1,2,2,3,3,1,1,0,1,0,543,107,1,3,1,3,279,145,0,0,0,2,0,3,1,3,6,6,1,5,72,1,2,386,4,3,1,39,67,32,0,0
2214,166,327,9,5,48,715,1,3,3,1,4,0,14,2,2,0,6,4,4,80,27,1,0,9,9,1,102,1,2,2,4,3,3,6,647,1,0,0,297,1,2,1,3,326,0,0,1,0,1,0,1,1,3,2,6,1,1,66,3,2,380,3,3,2,154,56,0,0,0
2215,55,136,10,6,86,577,0,1,2,1,0,1,11,8,2,2,2,4,4,66,13,1,0,13,14,2,0,0,2,1,4,3,4,2,39,6,210,0,217,1,2,0,3,158,0,0,1,0,1,0,2,1,2,3,6,0,4,52,1,2,248,3,3,2,67,0,0,0,0
2216,383,143,4,5,27,244,1,3,3,1,0,0,21,2,2,0,0,4,3,46,0,1,0,13,14,2,0,1,2,1,2,2,1,2,235,1,0,370,223,1,2,0,3,164,73,0,0,0,1,0,4,1,2,4,6,0,5,31,1,1,31,3,3,2,0,0,0,0,0
2217,569,419,13,2,126,60,1,3,3,1,0,0,24,2,2,4,5,5,4,103,50,1,0,8,8,1,410,2,2,2,4,3,1,6,297,1,0,232,172,1,4,1,3,112,268,0,1,0,2,1,2,1,3,3,6,0,5,89,1,2,179,3,3,2,0,23,0,0,0
2218,1167,785,8,5,51,1470,1,3,3,1,4,0,15,2,2,0,7,7,6,75,45,1,0,9,14,2,0,2,2,1,4,3,4,6,867,1,0,456,930,1,3,1,3,959,232,0,1,0,2,1,4,1,4,7,6,3,1,61,3,2,267,3,3,2,216,98,0,0,0
2219,689,528,5,5,44,689,1,2,3,1,4,0,5,2,2,0,5,6,4,103,50,1,0,12,13,1,82,2,2,2,4,3,2,6,345,1,0,201,189,1,4,1,3,131,351,0,0,0,2,1,3,1,3,4,6,0,1,89,2,2,263,3,3,2,0,60,0,0,0
2220,150,108,1,6,36,243,1,3,3,1,0,0,3,2,2,0,2,5,4,32,0,1,0,13,14,2,0,1,2,0,3,3,1,1,0,1,0,763,330,1,2,0,3,305,0,0,0,0,1,0,2,1,2,3,6,1,5,16,1,1,5,3,3,2,0,114,0,0,0
2221,189,50,10,5,36,594,1,3,3,1,0,0,15,2,2,2,2,2,3,53,0,1,0,3,11,2,0,1,2,3,0,0,0,0,0,0,0,0,0,5,1,0,1,354,0,0,0,0,2,0,2,2,2,4,6,0,5,39,1,2,146,3,2,2,0,0,0,0,0
2222,855,542,4,5,126,1652,1,2,3,1,4,0,17,2,2,0,0,5,4,81,28,1,0,8,8,2,0,1,2,2,4,3,2,5,471,2,9,414,548,1,2,1,3,566,162,0,0,1,3,0,3,1,2,5,6,1,1,67,2,2,380,3,3,2,0,59,0,0,0
2223,74,250,0,5,41,446,1,3,3,1,4,0,22,2,2,0,2,4,4,71,18,3,0,6,6,2,0,1,2,1,3,3,1,6,542,1,0,51,257,1,4,1,3,194,0,0,1,0,1,0,2,1,2,2,6,0,5,58,1,1,56,3,3,2,178,0,0,0,0
2224,970,604,6,5,29,1083,1,3,3,1,4,0,6,2,2,0,5,6,8,32,54,2,0,8,8,2,0,2,2,0,4,3,1,1,0,1,0,903,589,1,4,1,3,555,301,0,0,0,1,1,3,1,3,7,6,2,5,16,1,1,58,3,3,2,0,0,0,0,37
2225,750,166,10,5,126,1026,1,2,3,1,4,0,15,2,2,2,2,4,3,67,14,1,0,6,6,1,51,1,2,1,3,3,1,6,12,3,92,955,870,1,2,1,3,881,0,0,0,1,2,0,6,2,2,8,6,0,5,91,1,1,110,3,3,2,110,0,0,0,0
2226,626,575,6,5,114,1679,1,3,3,1,4,0,3,2,2,0,5,4,5,29,54,1,0,13,14,2,0,1,2,1,3,3,4,6,837,1,0,2,619,1,4,1,3,383,95,0,2,0,1,1,3,1,3,4,6,1,1,13,2,2,259,3,3,2,0,225,0,0,0
2227,189,323,0,5,58,1331,1,1,0,1,0,1,5,2,2,0,2,4,4,99,46,1,0,12,13,2,0,1,3,2,4,3,1,6,507,1,0,249,395,1,3,1,3,354,0,0,1,0,1,0,3,1,3,4,6,0,5,89,1,2,301,3,3,2,122,0,0,0,0
2228,729,760,0,5,62,1419,1,2,3,1,4,0,7,2,2,0,2,8,4,110,58,3,0,5,5,3,255,3,2,2,5,3,1,6,809,1,0,389,854,1,4,1,3,861,0,0,1,0,2,0,3,1,4,6,6,1,1,96,3,3,438,3,3,2,265,54,0,0,0
2229,943,565,5,5,126,768,1,3,3,1,4,0,5,2,2,0,5,6,4,100,48,1,0,12,13,1,355,1,2,2,4,3,1,6,514,1,0,259,411,1,4,1,3,370,418,0,1,0,2,1,3,1,3,6,6,0,1,87,2,2,359,3,3,2,357,27,0,0,0
2230,731,87,15,6,39,411,1,3,3,1,0,0,20,0,2,1,5,3,5,26,0,1,0,0,0,2,0,0,2,0,2,1,1,1,0,1,0,506,84,1,3,0,3,410,159,0,0,0,2,0,4,2,1,6,6,0,6,100,0,0,0,0,0,0,0,0,82,0,0
2231,808,394,4,6,126,434,1,3,3,1,0,0,11,2,2,0,0,6,3,37,0,1,0,11,12,1,360,1,1,2,3,3,1,2,113,1,0,671,395,1,4,1,1,518,155,0,0,0,1,1,4,1,2,5,6,2,5,40,1,1,31,3,3,2,0,0,0,0,61
2232,770,522,5,5,126,755,1,2,3,1,0,0,26,2,2,0,5,5,4,99,47,3,0,12,13,1,21,2,2,2,5,3,1,5,517,1,0,88,262,1,4,1,3,216,349,0,1,0,2,1,3,1,2,5,6,0,1,85,3,2,162,3,3,2,100,108,0,0,0
2233,274,278,8,5,46,514,1,3,3,1,4,0,15,2,2,0,7,4,5,62,9,1,0,6,6,1,90,1,3,1,3,3,3,5,522,4,104,62,482,1,2,1,3,446,0,0,1,0,1,0,3,1,2,4,6,1,1,48,2,1,456,3,3,2,51,0,0,0,0
2234,798,249,6,6,33,824,1,3,3,1,4,0,20,0,2,0,5,3,7,11,0,1,0,8,8,2,0,1,2,2,3,3,1,1,0,1,0,821,428,1,4,1,3,458,185,0,0,0,2,1,4,1,2,5,6,0,5,25,1,2,103,3,3,0,0,0,87,0,0
2235,234,264,15,5,51,978,1,3,3,1,4,0,15,2,2,1,7,5,4,61,8,3,0,6,6,1,70,1,1,1,3,3,4,5,334,1,0,39,81,1,2,1,3,404,0,0,1,0,1,0,2,1,2,4,6,0,1,47,2,1,46,3,3,2,0,0,0,0,0
2236,302,252,1,5,56,1197,1,3,3,1,4,0,6,2,2,0,2,3,4,28,0,1,0,8,8,2,0,1,2,0,2,3,1,1,0,1,0,577,135,1,4,1,3,480,0,0,0,0,1,0,2,1,1,3,6,1,5,12,1,1,38,3,2,2,0,0,31,0,0
2237,875,476,5,5,83,937,1,2,3,1,4,0,18,2,2,0,5,6,4,95,42,1,0,6,6,2,0,2,2,2,4,3,1,6,461,1,0,40,168,1,4,1,3,374,344,0,1,0,2,1,3,1,3,6,6,1,1,81,2,2,289,3,3,2,192,29,0,0,0
2238,91,136,0,5,126,785,1,3,3,1,0,0,15,2,2,0,2,4,4,69,16,1,0,6,6,1,39,1,2,1,3,3,1,3,196,1,0,441,257,1,2,1,3,220,0,0,0,0,1,0,3,1,2,3,6,0,1,55,2,1,46,3,3,2,0,0,0,0,0
2239,84,190,0,5,50,1387,1,2,3,1,4,0,15,2,2,0,2,5,4,59,6,1,0,8,8,2,0,1,2,1,2,2,1,3,372,1,0,259,268,1,2,1,3,210,0,0,0,0,1,0,2,1,2,3,6,0,1,45,1,1,236,3,3,2,0,0,0,0,0
2240,839,476,0,5,126,1043,1,2,3,1,4,0,4,2,2,0,2,4,4,58,43,3,0,13,14,2,0,2,2,1,3,3,1,2,230,4,218,395,817,1,4,1,0,932,0,0,1,0,1,0,2,1,2,5,6,3,1,44,3,1,74,3,3,2,337,0,0,0,34
2241,518,226,4,6,29,258,1,3,3,1,0,0,3,1,2,0,0,4,5,47,0,1,0,8,8,3,235,1,2,1,3,3,1,3,212,2,51,257,232,1,2,1,0,276,90,0,0,0,1,1,3,1,3,5,4,2,5,32,1,1,31,3,3,2,0,0,11,0,39
2242,416,278,0,5,126,858,1,3,3,1,4,0,17,1,2,0,2,5,4,66,13,3,0,6,6,1,315,1,2,1,3,3,1,5,377,3,20,566,622,1,2,1,3,597,0,0,1,0,1,1,3,1,2,4,6,2,1,52,1,2,259,3,3,2,0,17,0,0,0
2243,390,115,1,5,43,164,1,3,2,1,4,0,21,0,2,0,2,4,5,30,49,1,0,8,13,1,151,1,2,0,3,3,2,3,55,1,0,772,455,1,1,0,0,573,0,0,0,0,2,0,2,1,1,3,6,1,5,68,1,1,43,3,3,2,0,0,12,0,0
2244,165,45,0,5,126,690,1,3,3,1,4,0,22,2,2,0,2,4,2,62,9,1,0,13,9,2,0,1,2,1,3,3,1,6,159,1,0,592,369,1,2,1,3,324,0,0,0,0,1,0,3,1,2,3,6,0,6,100,0,0,0,0,0,2,0,15,0,0,0
2245,110,305,8,5,126,634,1,2,3,1,4,0,14,2,2,0,7,6,5,78,25,1,0,9,9,3,27,1,2,1,3,3,3,3,113,6,174,59,247,1,2,1,3,242,0,0,0,1,1,0,3,0,2,2,6,0,1,64,1,1,117,3,3,2,146,72,0,0,0
2246,395,169,13,6,0,13,1,3,3,1,4,0,2,2,2,3,5,4,6,75,22,1,0,5,5,1,209,1,2,1,3,3,1,5,117,1,0,331,98,1,2,1,3,46,206,0,0,0,2,1,3,1,2,4,6,0,5,61,1,1,46,3,3,2,139,0,0,0,0
2247,772,685,0,5,66,1369,1,2,3,1,0,0,19,2,2,0,2,6,4,106,54,3,0,12,13,1,298,2,2,2,4,3,1,5,823,1,0,419,881,1,4,1,3,890,0,0,1,0,2,0,3,1,3,6,6,1,1,92,3,2,308,3,3,2,119,165,0,0,0
2248,408,315,5,5,126,692,1,2,3,1,4,0,23,5,2,0,5,5,4,97,44,1,0,12,13,2,0,1,2,2,4,3,1,5,147,1,0,299,101,1,4,1,3,47,216,0,0,0,2,1,3,1,3,4,6,0,1,83,3,2,207,3,3,2,0,30,0,0,0
2249,1090,721,5,5,72,1416,1,2,3,1,4,0,19,2,2,0,5,7,4,106,54,1,0,12,13,3,138,2,2,2,4,3,1,1,0,1,0,825,434,1,4,1,3,414,542,0,0,0,3,1,4,1,3,8,6,1,3,92,3,3,417,3,3,2,72,30,0,0,0
2250,500,407,0,5,69,914,1,3,3,1,4,0,14,2,2,0,2,4,4,107,55,1,0,12,13,2,0,1,2,2,5,3,3,1,0,1,0,956,698,1,4,1,3,671,0,0,0,0,2,0,3,1,3,5,6,0,1,93,2,2,344,3,3,2,0,0,0,0,0
2251,921,170,15,1,51,535,1,3,3,1,4,0,11,1,2,1,5,4,5,9,56,1,0,12,13,2,0,1,3,1,3,3,1,1,0,1,0,761,327,1,1,0,3,348,408,0,0,0,2,0,4,2,2,7,6,0,6,100,0,0,0,0,0,0,0,0,71,0,0
2252,267,264,0,5,56,732,1,3,3,1,4,0,15,2,2,0,2,5,5,68,15,1,0,6,6,2,0,1,2,1,3,3,1,3,623,1,0,190,476,1,2,1,3,439,0,0,1,0,1,0,3,1,2,3,6,1,1,54,2,1,134,3,3,2,320,0,0,0,0
2253,785,501,5,5,56,983,1,3,3,1,0,0,5,2,2,0,5,6,4,101,48,1,0,12,13,2,0,1,2,2,4,3,3,1,0,1,0,705,258,1,4,1,3,196,383,0,0,0,2,1,3,1,3,4,6,0,1,87,2,2,275,3,3,2,151,27,0,0,0
2254,139,103,1,6,32,66,1,3,3,1,4,0,20,2,2,0,2,4,5,26,40,1,0,8,8,2,0,1,2,0,3,3,1,1,0,1,0,766,334,1,3,1,3,288,0,0,0,0,1,0,2,1,2,3,6,1,5,10,1,1,5,2,3,0,0,0,6,0,0
2255,104,256,3,5,61,1280,1,3,3,1,4,0,15,2,2,0,1,4,6,45,46,1,0,13,6,2,0,1,2,2,3,3,1,2,52,3,89,363,222,1,2,1,3,234,0,0,0,0,1,0,2,1,2,2,6,0,1,64,1,2,244,3,3,2,228,15,0,0,65
2256,216,293,14,6,11,92,1,3,3,1,4,0,7,2,2,4,6,5,4,108,56,1,0,12,13,1,49,1,2,5,4,3,4,6,360,1,0,0,66,1,3,1,3,383,0,0,1,0,1,0,2,1,2,3,6,0,2,94,3,2,256,3,3,2,0,19,0,0,0
2257,377,228,4,6,27,237,1,3,3,1,4,0,3,2,2,0,0,4,5,32,0,1,0,13,14,2,0,1,2,0,3,3,1,5,205,1,0,336,172,1,3,1,0,230,43,0,1,0,1,0,2,1,3,4,6,0,5,16,1,2,132,3,3,2,9,0,0,0,0
2258,577,297,6,6,36,836,1,3,3,1,4,0,20,2,2,0,5,5,6,17,52,1,0,8,8,2,0,1,2,2,3,3,1,1,0,1,0,612,162,1,4,1,3,129,257,0,0,0,1,0,4,1,3,6,6,0,5,39,1,3,355,3,3,2,0,0,136,0,0
2259,142,228,0,5,56,579,1,3,3,1,0,0,22,2,2,0,2,4,5,66,13,3,0,6,6,2,0,1,2,1,3,3,1,6,425,1,0,280,337,1,2,1,3,291,0,0,1,0,1,0,2,1,2,3,6,0,5,85,1,2,344,3,3,2,0,15,0,0,65
2260,662,751,0,5,65,1374,1,2,1,1,4,0,26,2,2,0,2,8,4,110,58,3,0,12,13,3,44,2,2,2,5,3,4,6,710,1,0,504,819,1,4,1,3,809,0,0,1,0,2,0,2,1,4,4,6,1,1,97,3,3,525,3,3,2,180,0,0,0,0
2261,62,217,1,5,31,956,1,3,3,1,4,0,3,6,2,0,2,5,6,24,50,1,0,11,15,2,0,1,3,0,3,4,2,3,102,5,188,0,217,1,4,1,3,175,0,0,1,0,1,0,2,1,1,3,6,0,5,50,3,1,54,3,3,0,0,0,57,0,0
2262,74,230,0,5,12,1560,1,2,3,1,1,0,5,2,2,0,2,4,5,75,22,1,0,6,9,2,0,1,2,1,3,3,3,4,294,1,0,335,257,1,4,1,3,194,0,0,1,0,1,0,3,1,2,3,6,1,1,61,1,1,101,3,3,2,0,0,0,0,0
2263,244,136,4,6,26,719,1,3,1,1,4,0,11,2,2,0,0,5,4,27,25,1,0,13,14,2,0,1,2,0,3,3,2,4,170,1,0,262,97,1,1,1,3,91,44,0,0,0,1,0,2,1,2,3,6,0,5,39,1,1,345,3,3,2,0,46,0,0,70
2264,503,687,0,5,59,1258,1,3,0,1,4,1,23,2,2,0,2,6,4,90,37,1,0,9,9,1,131,2,2,1,4,3,4,6,873,1,0,0,701,1,4,1,3,674,0,0,1,0,1,1,1,1,3,2,6,2,1,76,2,2,259,4,4,2,0,217,0,0,93
2265,307,347,0,5,126,1707,1,2,3,1,1,0,14,2,2,0,2,4,6,65,12,1,0,6,6,1,141,1,2,1,3,3,1,3,396,1,0,502,519,1,2,1,3,486,0,0,0,0,1,0,3,1,2,4,6,0,1,51,1,1,83,3,3,1,209,29,0,0,0
2266,27,31,0,5,126,276,1,2,3,1,0,0,3,1,2,0,2,2,5,52,0,3,0,12,13,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,3,88,0,0,0,0,1,0,2,1,2,2,6,0,5,44,1,1,62,3,2,2,0,0,0,0,0
2267,694,140,4,6,36,203,1,3,3,1,0,0,20,2,2,0,0,3,5,26,30,1,0,13,14,2,0,1,2,2,3,2,1,2,156,1,0,703,485,1,2,0,3,449,97,0,0,0,1,0,4,1,1,7,6,1,5,10,1,1,3,2,2,0,0,0,0,0,0
2268,863,576,0,5,76,1627,1,3,2,1,0,1,6,3,2,0,2,5,4,57,4,1,0,6,6,3,299,1,2,2,3,3,3,2,551,4,142,53,611,1,4,1,3,941,0,0,1,0,1,1,3,1,2,4,6,2,2,43,1,2,301,3,3,2,0,175,0,0,0
2269,1066,809,5,5,78,1277,1,2,3,1,4,0,19,2,2,0,5,8,4,108,55,1,0,5,5,1,272,2,2,2,5,3,3,6,817,1,0,117,686,1,4,1,3,658,387,0,1,0,2,1,3,1,4,7,6,1,3,94,3,3,547,3,3,2,146,53,0,0,0
2270,888,693,5,5,126,836,1,2,3,1,1,0,5,2,2,0,5,8,4,104,52,1,0,12,13,1,93,2,2,2,4,3,2,6,794,1,0,115,644,1,4,1,3,625,145,0,1,0,2,1,3,1,3,5,6,1,3,90,3,3,413,3,3,2,122,103,0,0,0
